essay,didn't really eat lunch,hyper,cried,migraine aura: excessive yawning,finances,sleepy,saw friends,used cefaly,Standing,planning,deadline,Naproxen,migraine: drowsy couldn't focus eyes while driving,had PT,very painful,cold,Attended long ceremony,horny,ate breakfast,saw samantha,skipped strattera,smoothie,low food,partly sunny,expectations,Doctors appt downtown,Dinner out,had pelvic PT,parents,tidying lab,Exausted,work + times square,homework,no lunch,coffee,Mt. Si ACDC 2x Coco Caps,sitting,Weighted Blanket,sunny,High Pain,back home,aggitated,out of the house,didn't sleep,Company for dinner,Relpax,ramen,worked out,anxiety attack,nausea,Charlotte,Flexeril,lifted weights,Out of plaquenil,bad sleep,perked up around sunset,Sad,12K Steps,negative self-talk,Chest CT scan,tiny breakfast,comfort eating,sedentary,had therapy,craving sugar,Went to work,up til dawn,skipped ADD meds,work,restless,saw doctor,tired,No sleep,tea,date night,overheated,Dogs,dining room,cloudy,fast food,garden work,active early,cooked dinner,took a bath ,stuffy nose,temeraire,socialized,driving,gardened,late to work,lunch with sally,strange day,studying,cereal and milk,Coaching Session Yesterday,Drinking,spacy,social justice,lethargic,low appetite,burnout warning,lunch with sue,Slept well,Tetralabs Gold Caps CBN,Off work,Writing a paper,partially sunny,Superlong nap,went shopping,Equilibrant,didn't leave the house,Cleaned house,listen to music ,dinner with kate,grapes,mmj,taught sunday school,ants!!,impulsive,up late,Shannons ceremony,masturbated,Sore muscles,Infodump,cried a lot,flare,Thyroid-Pro,studied,Thermoformer arrived,alcohol,solo shift,putty,stressed,meal replacement shake,cool weather,Tolterodine,extremely hot weather,massage,long drive,In bed all day,Elder Carr,pretty good day,Field work,home ward,went outside,period,exercise,mild headache,had sex,good Abby,church,not too hot,not forgetful,warm weather,blended EOs,napped,low money,heat wave,deadlines,Sun exposure,Worked overtime,Rested,Houseguest,dairy,no coffee,slept late,banana,painful,happy,Did cardio,had coffee,gluten,visiting teachers,ate eggs,Headache AM,Bloated,infusion,foccacia,sore,slept in,Councillor,bunny cuddles,worked,tumblr,Tummy Tamers,Quell Unit,christmas eve,Jen here tomorrow,shower,GI discomfort,classes,long sleep,felt sick,med change,woke up early,lots of standing,chore day,Triamcinolone,Ballet,still sore form osteo,Horrible taste in mouth,thirsty,tapering off gabapentin this week,exhausted,rude internet,woke easily,registrar's letter,in the sun,Drank coffee,day off,sas,abby accidents,vivid dreams,hot bath w epsom salt,ate kimchi,migraine aura: sparkling wigglies,Party,breakfast,withdrawal,visited dispensary,Driving,boxing day,Unmotivated,rainy,junk food,not enough sleep ,Saw John,cooked breakfast,allergies,screenings,Cleaned,diarrhea,emergency cat vet trip,up before alarm,uac meetings,hot,Glucerna shake,couldn't keep track of time,sick,ate dairy,Tetralabs Gold Caps,meditated,feet tingly,low mood,pain,energetic,Bad sleep,Cefaly Unit,class,ran errands,treated myself ,art class,clean clothes,exercised,up too late,visitors,no breakfast,weekend,ate lunch,hot weather,no work,Azathioprine,executive dysfunction,bath with epsom salt,swept floor,didn't eat breakfast,went grocery shopping,physical activity,good sleep,walked,got hair colored,migraine,wee to QE,pineapple,symptom free,very hot weather,row
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,low money
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,,,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,,2.0,0.0,,2.0,0.0,,,,,0.0,0.0,2.0,0.0,,,,2.0,,0.0,,0.0,,,,,,0.0,,0.0,2.0,,,,2.0,,,,,,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,,,,,,,2.0,2.0,0.0,,2.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,heat wave
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,deadlines
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,Sun exposure
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Worked overtime
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Rested
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,Houseguest
,0.243295531712,0.0,0.0,1.14170694016,,,,1.14170694016,0.0,,,,1.14170694016,2.0,0.0,0.0,0.0,2.0,1.80679545904,2.0,2.0,,,0.0481794204223,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0,0.964934674754,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.071333544095,,0.0,,2.0,0.0,0.274829243926,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,2.0,,0.0,0.0,0.341227567988,,0.0,2.0,0.0,0.0,0.0,0.0,1.93148803314,2.0,0.0,2.0,0.0,0.0,,0.000705859525802,,2.0,,2.0,0.0,,,0.0,2.0,0.274829243926,,0.769780782747,0.0,,0.0,,0.0,,,0.0,2.0,,,0.923918195968,0.0,0.057984598322,1.99601330497,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,,0.0,0.0,,,,1.99307129265,,2.0,,,2.0,,0.0,,0.0,0.0,,2.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,1.27010280131,2.0,,2.0,,0.0,,,0.0,,0.0,2.0,2.0,0.0215561831034,2.0,,,-2.22044604925e-16,,,0.0,,2.0,,,2.0,0.0,,,,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.03241720734,,0.0,,,,,2.0,,0.000823323456415,2.0,1.99601330497,1.99601330497,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.27010280131,0.0,,0.0,,2.0,0.0,,,,0.274829243926,2.0,,2.0,,2.0,2.0,0.0,2.0,0.0,0.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,1.15234349466,2.0,0.0,0.0,1.45618089888,1.99601330497,2.0,,,0.0,2.0,dairy
,2.0,0.0,0.0,2.0,,,,2.0,,,,,2.0,2.0,,,,,2.0,2.0,2.0,,,0.0,,,,2.0,,,,0.0,,0.0,2.0,0.0,,,2.0,,,,,2.0,,,,,0.0,0.0,,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,,0.0,2.0,,0.0,2.0,,,,,2.0,2.0,0.0,2.0,,,,0.0,,2.0,,2.0,,,,,,2.0,,2.0,0.0,,,,0.0,,,,,,,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,,,,,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,,2.0,,,,,,0.0,,2.0,,0.0,2.0,,,0.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,0.0,,,,,,,0.0,2.0,2.0,2.0,,,0.0,0.0,,,,2.0,,,,2.0,0.0,,,,2.0,0.0,,,,2.0,,,2.0,,,2.0,,2.0,,0.0,,2.0,,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,2.0,2.0,,,,2.0,2.0,,,,2.0,no coffee
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,,,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,,2.0,0.0,,,2.0,0.0,,2.0,0.0,,,,,0.0,0.0,2.0,0.0,,,,2.0,,0.0,,0.0,,,,,,0.0,,0.0,2.0,,,,2.0,,,,,,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,,2.0,2.0,,,2.0,0.0,,,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,slept late
,2.0,,,2.0,,,,2.0,,,,,2.0,,2.0,,,0.0,0.0,,,,,2.0,2.0,,,,0.0,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,2.0,0.0,,,,2.0,,,2.0,,,,,,,,2.0,0.0,2.0,,2.0,,,,,,,,2.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,2.0,,2.0,,,,,0.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,2.0,,,,,,,,,2.0,,,,2.0,,,,2.0,,,,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,0.0,,2.0,,0.0,0.0,,2.0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,2.0,,,0.0,,,,2.0,,banana
,0.68671663639,0.0,0.0,1.63018732827,,,,1.63018732827,0.0,,,,1.63018732827,2.0,0.0,0.0,0.0,2.0,1.70821600134,2.0,2.0,,,0.340983644503,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,,0.0,1.48340165183,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.39386483349,,0.0,,2.0,0.0,0.731656124729,,,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,2.0,,0.0,0.0,2.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.98603883188,2.0,0.0,2.0,0.0,0.0,,0.161997416364,,2.0,,2.0,0.0,,,0.0,2.0,0.731656124729,,1.30249191124,0.0,,0.0,,0.0,,,0.0,2.0,,,0.422417383268,0.0,0.00829077269355,1.90032293724,,0.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,0.0,0.0,,,,1.91234394819,,2.0,,,2.0,,0.0,,0.0,0.0,,2.0,,0.0,2.0,,,,2.0,2.0,0.0,1.72642712069,2.0,,2.0,,0.0,,,0.0,0.0215561831034,0.0,2.0,2.0,,2.0,,,0.142090310131,,,,,2.0,,,2.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,0.0,0.03241720734,,0.0,,,,,2.0,,0.121951481037,2.0,1.90032293724,1.90032293724,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,1.72642712069,0.0,,0.0,,2.0,0.0,,,,0.731656124729,2.0,,2.0,,2.0,2.0,0.0,2.0,0.0,0.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,1.63850018896,2.0,0.0,0.0,0.0,1.90032293724,2.0,,,0.0,2.0,painful
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.00132386982147,0.0,0.0,,,2.0,,,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,0.0,2.0,0.0,,,2.0,0.0,0.0,2.0,0.0,,,,,0.322119242874,0.0,2.0,0.0,,,,2.0,,0.0,,0.0,,,,,,0.0,,0.0,2.0,,,,2.0,,,,,,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,,,,0.0,,0.0,,,0.0,,,,,,,,0.0,,,,,,0.0,0.0,2.0,0.0,0.0,,0.0,,,,,,2.0,2.0,0.0,,2.0,,,,2.0,,,,,,,,0.0,,,,,2.0,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,,,,,,2.0,0.0,0.0,0.0,,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,happy
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,Did cardio
,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,had coffee
,0.243295531712,0.0,0.0,1.14170694016,,,,1.14170694016,,,,,1.14170694016,2.0,0.0,,,2.0,1.99307129265,2.0,2.0,,,0.0481794204223,0.0,,,2.0,2.0,,,0.0,,0.0,2.0,0.0,,0.0,0.964934674754,,,,,2.0,,,,,0.0,0.071333544095,,0.0,,,,0.274829243926,,,0.0,,0.0,0.0,2.0,2.0,,,0.0,2.0,,0.0,0.0,2.0,,0.0,2.0,0.0,,,0.0,1.93148803314,2.0,0.0,2.0,0.0,,,0.000705859525802,,2.0,,2.0,,,,0.0,2.0,0.274829243926,,0.769780782747,0.0,,,,0.0,,,0.0,2.0,,,0.923918195968,,2.0,1.99601330497,,0.0,,0.0,0.0,0.0,,0.0,,,2.0,0.0,,0.0,,,,,1.99307129265,,2.0,,,2.0,,,,,0.0,,,,,2.0,,,,2.0,2.0,0.0,1.27010280131,2.0,,2.0,,,,,,-2.22044604925e-16,0.0,2.0,2.0,0.142090310131,2.0,,,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,0.0,,2.0,,,,,0.0,,2.0,,0.0,,,,,2.0,,0.000823323456415,2.0,1.99601330497,1.99601330497,,0.0,0.0,0.0,,,0.0,2.0,,,0.0,1.27010280131,0.0,,,,2.0,0.0,,,,0.274829243926,,,2.0,,2.0,2.0,,2.0,,0.0,,2.0,2.0,,,2.0,2.0,,2.0,2.0,0.0,2.0,,,,2.0,2.0,1.15234349466,2.0,0.0,,,1.99601330497,2.0,,,0.0,2.0,gluten
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,visiting teachers
,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,ate eggs
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,Headache AM
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloated
,2.0,,,2.0,,,,2.0,,,,,2.0,,2.0,,,0.0,0.0,,,,,2.0,2.0,,,,0.0,,,,,,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,2.0,0.0,,,,2.0,,,2.0,,,,,,,,2.0,0.0,2.0,,2.0,,,,,,,,2.0,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,2.0,,2.0,,,,,0.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,2.0,,,,,,,,,2.0,,,0.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,0.0,,2.0,,0.0,0.0,,2.0,,,,,2.0,,,,2.0,2.0,,,,,,,,,,2.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,2.0,,2.0,,,0.0,,,,2.0,,infusion
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,foccacia
,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,sore
,0.0,2.0,2.0,0.0,,,,0.0,,,,,0.0,0.0,,,,,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,2.0,,2.0,0.0,2.0,,,0.0,,,,,0.0,,,,,2.0,2.0,,2.0,0.0,,,0.0,,,2.0,,2.0,2.0,0.0,0.0,,0.0,2.0,0.0,,,2.0,0.0,,2.0,0.0,,,,,0.0,0.0,2.0,0.0,,,,2.0,,0.0,,0.0,,,,,,0.0,,0.0,2.0,,,,2.0,0.0,,,,0.0,,2.0,,,0.0,,2.0,,2.0,2.0,2.0,,2.0,,,0.0,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,0.0,2.0,0.0,0.425574250903,,0.0,,,0.0,0.0,,2.0,2.0,0.0,,2.0,0.0,0.0,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,2.0,,0.0,,,,,2.0,0.0,0.0,0.0,0.0,,2.0,2.0,,,,0.0,,,,0.0,2.0,,,,0.0,2.0,,,,0.0,,0.0,0.0,,,0.0,,0.0,,2.0,,0.0,,,,0.0,0.0,,0.0,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,0.0,slept in
,,,,,,,,,0.0,,,,,,,0.0,0.0,,2.0,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,,0.0,,,,,,,,,2.0,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,2.0,,0.0,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,,,,,,2.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,Councillor
0.0,,,,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,0.0,0.0,,,,,,2.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,,,,0.0,,,,,,,0.0,,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,,,,bunny cuddles
